-199.390892,-8.119220257,367.7664795,-205.2511749,-8.206354141,367.2276917,-193.5306091,-8.032086372,368.3052673
-199.2930909,-8.114748478,366.77771,-205.1522217,-8.201542854,366.2377319,-193.43396,-8.027954102,367.317688
-199.1949006,-8.107508183,365.7882843,-205.0532227,-8.199310303,365.2481995,-193.3365784,-8.015706062,366.3283691
-199.0970841,-8.101140022,364.7992096,-204.9548035,-8.194304466,364.2583313,-193.2393646,-8.007975578,365.3400879
-198.9993057,-8.095752716,363.8103485,-204.8565216,-8.187824249,363.2684631,-193.1420898,-8.003681183,364.3522339
-198.9015046,-8.094803333,362.8213349,-204.7582703,-8.179075241,362.2785645,-193.0447388,-8.010531425,363.3641052
-198.80336,-8.091743469,361.8326874,-204.6598206,-8.172933578,361.2885132,-192.9468994,-8.01055336,362.3768616
-198.7049484,-8.087094784,360.8443604,-204.561203,-8.168847084,360.2984009,-192.8486938,-8.005342484,361.3903198
-198.6070709,-8.073896647,359.8551636,-204.4630737,-8.16962719,359.3085632,-192.7510681,-7.978166103,360.4017639
-198.5093308,-8.059922219,358.8654633,-204.3651733,-8.171640396,358.3191223,-192.6534882,-7.948204041,359.4118042
-198.4117126,-8.044932366,357.8747711,-204.2675323,-8.175290108,357.3300781,-192.5558929,-7.914574623,358.4194641
-198.3135147,-8.038574457,356.8853455,-204.1695709,-8.172576904,356.3405151,-192.4574585,-7.90457201,357.4301758
-198.2151871,-8.034205437,355.8964081,-204.0715942,-8.167595863,355.3506775,-192.3587799,-7.90081501,356.4421387
-198.1177292,-8.028563977,354.9081421,-203.9746704,-8.162007332,354.3603516,-192.260788,-7.895120621,355.4559326
-198.0197525,-8.022290707,353.9198609,-203.8771515,-8.157452583,353.3699036,-192.1623535,-7.88712883,354.4698181
-197.9213867,-8.015780926,352.9317627,-203.7791748,-8.153876305,352.3795471,-192.0635986,-7.877685547,353.4839783
-197.8236466,-8.009878397,351.9428558,-203.6820526,-8.150940895,351.3894958,-191.9652405,-7.868815899,352.4962158
-197.7257843,-8.004868508,350.9541931,-203.5847778,-8.147655487,350.399353,-191.8667908,-7.862081528,351.5090332
-197.6277161,-8.001033545,349.9659271,-203.4872131,-8.143547058,349.4090576,-191.768219,-7.858520031,350.5227966
-197.5299683,-7.997257233,348.9779511,-203.3896942,-8.139117241,348.4186096,-191.6702423,-7.855397224,349.5372925
-197.4319916,-7.993388653,347.9900513,-203.2919769,-8.134794235,347.4281006,-191.5720062,-7.85198307,348.552002
-197.3337861,-7.989017963,347.002243,-203.1944733,-8.131277084,346.437561,-191.4730988,-7.846758842,347.566925
-197.2358323,-7.985933543,346.0143128,-203.0968781,-8.126452446,345.4470215,-191.3747864,-7.845414639,346.581604
-197.1379318,-7.983757973,345.0263672,-202.9990997,-8.120738983,344.4565735,-191.2767639,-7.846776962,345.5961609
-197.0398788,-7.981302023,344.0384369,-202.9011993,-8.115820885,343.466156,-191.1785583,-7.846783161,344.6107178
-196.9418716,-7.978610754,343.0507508,-202.8033752,-8.110501289,342.4754944,-191.080368,-7.846720219,343.6260071
-196.8440781,-7.975536347,342.0635529,-202.7058258,-8.104532242,341.4846191,-190.9823303,-7.846540451,342.6424866
-196.7461319,-7.974621058,341.0764618,-202.6081543,-8.097027779,340.4937744,-190.8841095,-7.852214336,341.6591492
-196.6478882,-7.97311616,340.0892487,-202.5099792,-8.089954376,339.5029907,-190.7857971,-7.856277943,340.6755066
-196.5497742,-7.966989994,339.101532,-202.4111176,-8.086024284,338.5124512,-190.6884308,-7.847955704,339.6906128
-196.4517365,-7.95932293,338.1137238,-202.3123169,-8.08411026,337.5220032,-190.591156,-7.834535599,338.7054443
-196.3535233,-7.950553179,337.1257782,-202.2133179,-8.083366394,336.5315552,-190.4937286,-7.817739964,337.7200012
-196.2553864,-7.950204373,336.1381683,-202.115097,-8.076543808,335.5410156,-190.3956757,-7.823864937,336.735321
-196.1571503,-7.947970868,335.1507416,-202.0165405,-8.07028389,334.5503845,-190.29776,-7.825657845,335.7510986
-196.0590439,-7.943149805,334.1635742,-201.9177856,-8.065026283,333.5596008,-190.2003021,-7.821273327,334.7675476
-195.9607544,-7.938100577,333.1766968,-201.8187103,-8.057549477,332.5686951,-190.1027985,-7.818651676,333.7846985
-195.8622284,-7.934993029,332.1896362,-201.7194672,-8.047954559,331.5778198,-190.0049896,-7.822031498,332.8014526
-195.7639923,-7.940521002,331.2017975,-201.6208496,-8.033366203,330.5873718,-189.907135,-7.8476758,331.8162231
-195.665741,-7.942188502,330.2140503,-201.5223846,-8.022360802,329.5968933,-189.8090973,-7.862016201,330.8312073
-195.5673294,-7.941538095,329.2263031,-201.4238586,-8.013898849,328.6063232,-189.7108002,-7.869177341,329.846283
-195.4689484,-7.936820269,328.2383423,-201.324646,-8.008506775,327.6160583,-189.6132507,-7.865133762,328.8606262
-195.3704071,-7.931432009,327.2498322,-201.2253418,-8.003675461,326.6260681,-189.5154724,-7.859188557,327.8735962
-195.2718125,-7.924885273,326.2605438,-201.1261444,-7.999461174,325.6364746,-189.4174805,-7.850309372,326.884613
-195.1733857,-7.919266701,325.2714844,-201.0274506,-7.994248867,324.6468201,-189.3193207,-7.844284534,325.8961487
-195.0749207,-7.91377902,324.2823944,-200.928772,-7.988675117,323.6570129,-189.2210693,-7.838882923,324.9077759
-194.9764481,-7.908244133,323.293396,-200.8300323,-7.982914448,322.6672974,-189.1228638,-7.833573818,323.9194946
-194.8777619,-7.903601647,322.3040772,-200.7312775,-7.977090836,321.6777344,-189.0242462,-7.830112457,322.9304199
-194.7789917,-7.899646521,321.3144531,-200.6325684,-7.971364975,320.6882019,-188.925415,-7.827928066,321.9407043
-194.6802292,-7.892424345,320.3244172,-200.5335236,-7.968161583,319.6992188,-188.8269348,-7.816687107,320.9496155
-194.5816193,-7.88547206,319.334259,-200.4347992,-7.965248585,318.710144,-188.7284393,-7.805695534,319.958374
-194.4831696,-7.87872243,318.3439331,-200.3365021,-7.962569714,317.7210083,-188.629837,-7.794875145,318.9668579
-194.3845063,-7.872035504,317.3534851,-200.2375641,-7.959209919,316.7323303,-188.5314484,-7.784861088,317.9746399
-194.2858963,-7.86621356,316.3628998,-200.1387329,-7.95491457,315.7434998,-188.4330597,-7.77751255,316.9822998
-194.1874466,-7.864284992,315.372696,-200.0407257,-7.947929382,314.7544556,-188.3341675,-7.780640602,315.9909363
-194.0892792,-7.859784126,314.382843,-199.9426727,-7.942075729,313.7651062,-188.2358856,-7.777492523,315.0005798
-193.9914093,-7.853707314,313.3931885,-199.8446808,-7.937189102,312.7755127,-188.1381378,-7.770225525,314.0108643
-193.8927918,-7.849050522,312.4029236,-199.7460785,-7.932872295,311.7866211,-188.039505,-7.765228748,313.0192261
-193.7945099,-7.845007181,311.4125977,-199.6477661,-7.928530216,310.7975769,-187.9412537,-7.761484146,312.0276184
-193.6967774,-7.841615677,310.4223633,-199.5499115,-7.923830986,309.8084106,-187.8436432,-7.759400368,311.0363159
-193.5988464,-7.834779263,309.4322052,-199.4518127,-7.922101498,308.8193665,-187.7458801,-7.747457027,310.0450439
-193.5009308,-7.828313351,308.4419861,-199.3537598,-7.920014381,307.8302307,-187.6481018,-7.73661232,309.0537415
-193.403183,-7.828494549,307.4518738,-199.2561493,-7.912445068,306.8410339,-187.5502167,-7.744544029,308.0627136
-193.3056488,-7.825142622,306.461792,-199.1583099,-7.90719986,305.8517456,-187.4529877,-7.743085384,307.0718384
-193.2082825,-7.818935394,305.471695,-199.060318,-7.903552532,304.8623657,-187.3562469,-7.734318256,306.0810242
-193.1110001,-7.814466477,304.4821777,-198.9624939,-7.896703243,303.8729553,-187.2595062,-7.73222971,305.0914001
-193.0137634,-7.807673216,303.492157,-198.864624,-7.891512394,302.883667,-187.1629028,-7.723834038,304.100647
-192.9167099,-7.796915293,302.5013886,-198.7667389,-7.889941692,301.8948364,-187.0666809,-7.703888893,303.1079407
-192.8195801,-7.790637494,301.5111847,-198.6688385,-7.885047436,300.9057312,-186.9703217,-7.696227551,302.1166382
-192.7225266,-7.785927296,300.5211335,-198.5709381,-7.879452705,299.9164124,-186.874115,-7.692401886,301.1258545
-192.6258927,-7.780803681,299.5313721,-198.4728546,-7.875591278,298.927002,-186.7789307,-7.686016083,300.1357422
-192.5296402,-7.772600412,298.542038,-198.3752747,-7.87304306,297.9370728,-186.6840057,-7.672157764,299.1470032
-192.4337158,-7.761676788,297.5531616,-198.2781372,-7.871614456,296.9467773,-186.5892944,-7.65173912,298.1595459
-192.3374787,-7.757335663,296.5631409,-198.1809387,-7.866364002,295.957489,-186.4940186,-7.648307323,297.1687927
-192.2414017,-7.752323628,295.5730896,-198.0836639,-7.861885071,294.9680481,-186.3991394,-7.642762184,296.1781311
-192.1458359,-7.744569063,294.5834351,-197.9863281,-7.859570026,293.9783936,-186.3053436,-7.6295681,295.1884766
-192.0499802,-7.739190817,293.5942383,-197.8894806,-7.854937077,292.9883728,-186.2104797,-7.623444557,294.2001038
-191.9539948,-7.734575987,292.6050873,-197.7927551,-7.849532604,291.99823,-186.1152344,-7.61961937,293.2119446
-191.8584824,-7.728162289,291.6152649,-197.6959686,-7.845939636,291.008667,-186.0209961,-7.610384941,292.2218628
-191.7628022,-7.72196126,290.6255036,-197.5994263,-7.841821194,290.0188599,-185.926178,-7.602101326,291.2321472
-191.6669541,-7.715919018,289.6360169,-197.5031433,-7.837094307,289.0290222,-185.8307648,-7.594743729,290.2430115
-191.571312,-7.713291884,288.6465149,-197.4064178,-7.829732418,288.0392456,-185.7362061,-7.596851349,289.2537842
-191.4754868,-7.709359408,287.6570893,-197.3096161,-7.822737694,287.0492249,-185.6413574,-7.595981121,288.2649536
-191.3793106,-7.701056004,286.6682587,-197.2129364,-7.818104744,286.0589905,-185.5456848,-7.584007263,287.2775269
-191.2829285,-7.694595576,285.6791535,-197.1160278,-7.811458111,285.0689087,-185.4498291,-7.57773304,286.2893982
-191.1864319,-7.689198018,284.6898804,-197.0189972,-7.803795338,284.0788574,-185.3538666,-7.574600697,285.3009033
-191.0900498,-7.685204506,283.7006226,-196.9224396,-7.795767784,283.0889587,-185.2576599,-7.574641228,284.3122864
-190.9932251,-7.682138682,282.7116852,-196.8254242,-7.787703037,282.0989075,-185.161026,-7.576574326,283.3244629
-190.8958359,-7.68018651,281.7230377,-196.7278137,-7.77951622,281.1085205,-185.063858,-7.5808568,282.3375549
-190.7988129,-7.673365593,280.734253,-196.6306915,-7.775641441,280.1182251,-184.9669342,-7.571089745,281.3502808
-190.7017746,-7.666333675,279.7452546,-196.5336761,-7.772643089,279.1280823,-184.869873,-7.560024261,280.3624268
-190.6044312,-7.66152668,278.7556152,-196.4367065,-7.768820763,278.1384277,-184.7721558,-7.554232597,279.3728027
-190.5067597,-7.655343294,277.7662506,-196.3395081,-7.765296459,277.1486816,-184.6740112,-7.545390129,278.3838196
-190.4087067,-7.64805007,276.7769928,-196.2419891,-7.76176405,276.1587524,-184.5754242,-7.53433609,277.3952332
-190.3103486,-7.650979519,275.7884827,-196.1446381,-7.749453068,275.1685486,-184.476059,-7.55250597,276.4084167
-190.2118912,-7.650162697,274.7998505,-196.047226,-7.739943027,274.1782532,-184.3765564,-7.560382366,275.4214478
-190.113472,-7.643309355,273.8111573,-195.9499359,-7.735459328,273.1879578,-184.2770081,-7.551159382,274.4343567
-190.0149155,-7.637117148,272.8222962,-195.8525085,-7.73058939,272.1979675,-184.1773224,-7.543644905,273.4466248
-189.9162903,-7.631852388,271.833191,-195.7551117,-7.725518703,271.2079468,-184.0774689,-7.538186073,272.4584351
-189.817833,-7.629801751,270.8437958,-195.6584015,-7.719163418,270.2181702,-183.9772644,-7.540440083,271.4694214
-189.7191239,-7.627846718,269.8549805,-195.5613861,-7.712168217,269.2280884,-183.8768616,-7.543525219,270.4818726
-189.6200486,-7.625927925,268.8665009,-195.4639435,-7.704576969,268.2376099,-183.7761536,-7.547278881,269.4953918
-189.5215225,-7.619671345,267.8775788,-195.3670044,-7.700912476,267.2475586,-183.6760406,-7.538430214,268.5075989
-189.4229889,-7.613216639,266.8884583,-195.2702332,-7.697253704,266.2574463,-183.5757446,-7.529179573,267.5194702
-189.324585,-7.607103348,265.899231,-195.1740417,-7.692869663,265.267395,-183.4751282,-7.521337032,266.5310669
-189.2259446,-7.601321698,264.9098511,-195.0774384,-7.687773228,264.2776489,-183.3744507,-7.514870167,265.5420532
-189.1271134,-7.595552445,263.9203644,-194.9805756,-7.68218708,263.2879944,-183.2736511,-7.508917809,264.5527344
-189.0282974,-7.58969307,262.9311371,-194.8840179,-7.676002026,262.2981873,-183.1725769,-7.503384113,263.5640869
-188.9294205,-7.58404255,261.9419251,-194.787262,-7.669794083,261.3082581,-183.071579,-7.498291016,262.575592
-188.8305893,-7.578771114,260.9528046,-194.6904144,-7.663698196,260.3182373,-182.9707642,-7.493844032,261.5873718
-188.7319107,-7.57337141,259.9631806,-194.5938263,-7.658875465,259.3286438,-182.8699951,-7.487867355,260.5977173
-188.6332779,-7.568955422,258.9733429,-194.4972687,-7.653784275,258.3391113,-182.7692871,-7.484126568,259.6075745
-188.5345078,-7.567282439,257.9833679,-194.4004669,-7.646491051,257.349823,-182.6685486,-7.488073826,258.6169128
-188.4361344,-7.562499762,256.9936219,-194.3042145,-7.642209053,256.3603516,-182.5680542,-7.48279047,257.6268921
-188.3379898,-7.555691004,256.0038681,-194.2082825,-7.639708519,255.3706207,-182.4676971,-7.471673489,256.6371155
-188.2394562,-7.552563668,255.0140152,-194.1115417,-7.632947922,254.3812256,-182.3673706,-7.472179413,255.6468048
-188.141182,-7.547311068,254.0241547,-194.0150757,-7.62805891,253.3918152,-182.2672882,-7.466563225,254.6564941
-188.0432434,-7.538813591,253.0342331,-193.9189606,-7.626368523,252.4023285,-182.1675262,-7.451258659,253.6661377
-187.945488,-7.533139706,252.0447464,-193.8226013,-7.621477127,251.4125671,-182.0683746,-7.444802284,252.6769257
-187.8478546,-7.528265476,251.0552063,-193.7261963,-7.615514278,250.4227142,-181.9695129,-7.441016674,251.6876984
-187.7504502,-7.523415327,250.0652085,-193.6298065,-7.609422684,249.4333496,-181.8710938,-7.43740797,250.6970673
-187.6530228,-7.51777792,249.0752564,-193.5333252,-7.604944229,248.443924,-181.7727203,-7.43061161,249.7065887
-187.5556489,-7.511553765,248.0852967,-193.4368134,-7.602007389,247.4543915,-181.6744843,-7.42110014,248.7162018
-187.4584351,-7.504414558,247.095398,-193.3400726,-7.600729465,246.4650421,-181.5767975,-7.408099651,247.7257538
-187.3613205,-7.498169184,246.1053543,-193.2432251,-7.599051952,245.4756317,-181.4794159,-7.397286415,246.7350769
-187.264328,-7.493943453,245.1152954,-193.1460876,-7.595672131,244.4863739,-181.3825684,-7.392214775,245.7442169
-187.1676484,-7.487438679,244.125061,-193.0490723,-7.593889236,243.4971771,-181.2862244,-7.380988121,244.7529449
-187.0711594,-7.479827643,243.1347656,-192.9521484,-7.592222691,242.5079803,-181.1901703,-7.367432594,243.7615509
-186.974617,-7.477106333,242.1450043,-192.8553009,-7.584109783,241.5184479,-181.0939331,-7.370102882,242.7715607
-186.8785019,-7.472895384,241.1552964,-192.758667,-7.576411724,240.5287018,-180.9983368,-7.369379044,241.7818909
-186.7828446,-7.467072249,240.1657257,-192.6622009,-7.569573879,239.5387573,-180.9034882,-7.364570618,240.7926941
-186.6870194,-7.465591431,239.1757279,-192.5656891,-7.558861732,238.5492859,-180.8083496,-7.372321129,239.8021698
-186.5912705,-7.463619709,238.1855011,-192.4691162,-7.548831463,237.5599213,-180.7134247,-7.378407955,238.8110809
-186.4956818,-7.455425025,237.1950913,-192.3720856,-7.545131207,236.5708923,-180.619278,-7.365718842,237.8192902
-186.4001618,-7.449076653,236.2047501,-192.2753143,-7.53972578,235.5817413,-180.5250092,-7.358427525,236.8277588
-186.3047257,-7.444152594,235.2143784,-192.1787872,-7.533112049,234.5924377,-180.4306641,-7.355193138,235.836319
-186.2089615,-7.436532259,234.2239991,-192.0816498,-7.529736519,233.6035767,-180.3362732,-7.343327999,234.8444214
-186.1131516,-7.430994511,233.2335358,-191.9843903,-7.525203705,232.6145782,-180.2419128,-7.336785316,233.8524933
-186.0171814,-7.429558039,232.2432023,-191.8868256,-7.517668724,231.6255341,-180.1475372,-7.341447353,232.8608704
-185.9214707,-7.425751448,231.252945,-191.7899628,-7.511297226,230.636322,-180.0529785,-7.340205669,231.8695679
-185.8258744,-7.420835495,230.2626953,-191.6933594,-7.50529623,229.6470184,-179.9583893,-7.33637476,230.8783722
-185.7298584,-7.415626288,229.2726822,-191.5959015,-7.499397278,228.6577911,-179.8638153,-7.331855297,229.8875732
-185.6337891,-7.410181284,228.2825013,-191.4984741,-7.493578911,227.6685944,-179.769104,-7.326783657,228.8964081
-185.5376206,-7.404527187,227.2922059,-191.4010468,-7.487914562,226.6795197,-179.6741943,-7.321139812,227.904892
-185.4413147,-7.398321152,226.3022461,-191.3032837,-7.483206749,225.6902466,-179.5793457,-7.313435555,226.9142456
-185.3449631,-7.392481089,225.3122635,-191.2055054,-7.478717804,224.700943,-179.4844208,-7.306244373,225.923584
-185.2481614,-7.387832642,224.3221207,-191.1074219,-7.473919392,223.7118683,-179.3889008,-7.301745892,224.932373
-185.1512222,-7.382393599,223.332161,-191.0092773,-7.469514847,222.7227325,-179.2931671,-7.29527235,223.9415894
-185.054123,-7.3764081,222.3422013,-190.9110413,-7.465362072,221.733429,-179.1972046,-7.287454128,222.9509735
-184.956604,-7.37018776,221.3524323,-190.8123779,-7.46179533,220.7442322,-179.1008301,-7.278580189,221.9606323
-184.8590317,-7.364307881,220.3626251,-190.7136688,-7.457588196,219.7549896,-179.0043945,-7.271027565,220.9702606
-184.7612381,-7.359076739,219.3728257,-190.6147766,-7.452172756,218.7657471,-178.9076996,-7.265980721,219.9799042
-184.6632843,-7.353833199,218.3831711,-190.5156555,-7.445897102,217.7765198,-178.8109131,-7.261769295,218.9898224
-184.5652313,-7.348643303,217.3934632,-190.4164581,-7.439478397,216.7872162,-178.7140045,-7.257808208,217.9997101
-184.4668579,-7.343586922,216.4036484,-190.3173828,-7.434261322,215.7981873,-178.616333,-7.252912521,217.0091095
-184.3684693,-7.338222742,215.4139176,-190.2182312,-7.428922653,214.8089905,-178.5187073,-7.247522831,216.0188446
-184.2700424,-7.332460404,214.424347,-190.1189575,-7.423389912,213.8196564,-178.4211273,-7.241530895,215.0290375
-184.1713944,-7.326989651,213.4346695,-190.0195465,-7.417944908,212.8305206,-178.3232422,-7.236034393,214.0388184
-184.0726777,-7.321426392,212.4449768,-189.9201508,-7.412481308,211.8412933,-178.2252045,-7.230371475,213.0486603
-183.9738159,-7.315432072,211.4555817,-189.8208923,-7.406959057,210.8519135,-178.1267395,-7.223905087,212.0592499
-183.8748398,-7.311237574,210.4661713,-189.7215118,-7.399830341,209.8624725,-178.0281677,-7.222644806,211.06987
-183.7758179,-7.308218956,209.476738,-189.6220703,-7.391619682,208.8729858,-177.9295654,-7.22481823,210.0804901
-183.6770859,-7.302567721,208.4872055,-189.5233765,-7.385680676,207.8836517,-177.8307953,-7.219454765,209.0907593
-183.5782852,-7.297599077,207.4975739,-189.4246826,-7.3795228,206.8943787,-177.7318878,-7.215675354,208.100769
-183.4792939,-7.294000149,206.5078201,-189.3259125,-7.372818947,205.9052429,-177.6326752,-7.215181351,207.1103973
-183.3801423,-7.287936688,205.5180435,-189.2270966,-7.368977547,204.9162292,-177.5331879,-7.206895828,206.1198578
-183.281044,-7.280984402,204.5281601,-189.128418,-7.366075993,203.9271698,-177.43367,-7.195892811,205.1291504
-183.182106,-7.274784089,203.538353,-189.0303192,-7.361832619,202.9381409,-177.3338928,-7.187735558,204.1385651
-183.0831909,-7.269617796,202.5484696,-188.9322662,-7.356637955,201.9490662,-177.2341156,-7.182597637,203.1478729
-182.984253,-7.265611649,201.5585633,-188.834198,-7.350347519,200.9600067,-177.1343079,-7.180875778,202.1571198
-182.8850784,-7.259054661,200.5689087,-188.7358093,-7.345864773,199.970871,-177.0343475,-7.172244549,201.1669464
-182.7859116,-7.252224207,199.5791016,-188.6375885,-7.340820313,198.9816742,-176.9342346,-7.163628101,200.1765289
-182.686821,-7.246871948,198.5889969,-188.5401764,-7.333120346,197.9927979,-176.8334656,-7.16062355,199.1851959
-182.5878373,-7.241036177,197.5988388,-188.4425507,-7.326434135,197.0040741,-176.7331238,-7.155638218,198.1936035
-182.4890213,-7.234961748,196.6085663,-188.3448639,-7.32057333,196.0153656,-176.6331787,-7.149350166,197.201767
-182.3901291,-7.229495764,195.6182022,-188.2475128,-7.314668655,195.0267792,-176.5327454,-7.144322872,196.2096252
-182.2912522,-7.22464633,194.6277924,-188.1502533,-7.307913303,194.038208,-176.432251,-7.141379356,195.2173767
-182.1921311,-7.220928908,193.6373749,-188.0528717,-7.29933548,193.0497437,-176.3313904,-7.142522335,194.2250061
-182.0930786,-7.215622425,192.6469727,-187.9552307,-7.292485714,192.061264,-176.2309265,-7.138759136,193.2326813
-181.9942398,-7.209568501,191.6564942,-187.8576965,-7.286326885,191.0727234,-176.1307831,-7.132810116,192.2402649
-181.895485,-7.203278542,190.665947,-187.7608643,-7.280040264,190.0843353,-176.0301056,-7.126516819,191.2475586
-181.7970429,-7.197066546,189.6753083,-187.6642609,-7.273667812,189.0959778,-175.9298248,-7.120465279,190.2546387
-181.6988602,-7.190987587,188.6845322,-187.5677948,-7.267215252,188.1076355,-175.8299255,-7.114759922,189.2614288
-181.6007309,-7.183555365,187.6939163,-187.4716797,-7.261978626,187.1191711,-175.7297821,-7.105132103,188.2686615
-181.5027085,-7.176259518,186.7032929,-187.3756714,-7.25669241,186.1305695,-175.6297455,-7.095826626,187.2760162
-181.4043885,-7.17088747,185.7128983,-187.2790833,-7.249700069,185.1419067,-175.5296936,-7.092074871,186.2838898
-181.3062973,-7.165527344,184.7226486,-187.1824646,-7.243518829,184.1530151,-175.43013,-7.087535858,185.2922821
-181.2083664,-7.160181761,183.7324982,-187.0858154,-7.238011837,183.1639252,-175.3309174,-7.082351685,184.3010712
-181.1105881,-7.154812813,182.7425614,-186.9889069,-7.232628822,182.1748352,-175.2322693,-7.076996803,183.3102875
