-206.92939758301,-8.4080286026001,414.00296020508
-206.86099243164,-8.4033727645874,413.01049804688
-206.79229736328,-8.3986968994141,412.01815795898
-206.72329711914,-8.394006729126,411.02661132813
-206.65353393555,-8.3892803192139,410.03338623047
-206.58322143555,-8.3845415115356,409.04193115234
-206.51210021973,-8.3797826766968,408.05065917969
-206.43994140625,-8.3749942779541,407.05822753906
-206.36679077148,-8.370189666748,406.06732177734
-206.29252624512,-8.3653593063354,405.07608032227
-206.21704101563,-8.360502243042,404.08459472656
-206.14042663574,-8.3556213378906,403.09356689453
-206.0626373291,-8.3507146835327,402.10238647461
-205.98374938965,-8.3457813262939,401.11148071289
-205.90380859375,-8.3408184051514,400.12026977539
-205.82289123535,-8.3358306884766,399.12911987305
-205.74108886719,-8.3308172225952,398.1383972168
-205.65840148926,-8.325777053833,397.14721679688
-205.57495117188,-8.3207149505615,396.15628051758
-205.49082946777,-8.3156366348267,395.16558837891
-205.40605163574,-8.3105421066284,394.17468261719
-205.32067871094,-8.3054399490356,393.18395996094
-205.23480224609,-8.3003368377686,392.193359375
-205.14839172363,-8.2952346801758,391.20260620117
-205.06155395508,-8.2901363372803,390.21209716797
-204.97427368164,-8.2850494384766,389.22155761719
-204.88667297363,-8.279974937439,388.23101806641
-204.79867553711,-8.2749099731445,387.24063110352
-204.71035766602,-8.2698526382446,386.25015258789
-204.62178039551,-8.2648010253906,385.25970458984
-204.53288269043,-8.2597436904907,384.26937866211
-204.44374084473,-8.2546720504761,383.27896118164
-204.35440063477,-8.2495794296265,382.28860473633
-204.26489257813,-8.244457244873,381.29837036133
-204.1752166748,-8.2392988204956,380.30801391602
-204.08544921875,-8.2341060638428,379.31774902344
-204.0163269043,-8.230076789856,378.5559387207
-203.91510009766,-8.2242012023926,377.44216918945
-203.82745361328,-8.2191257476807,376.47885131836
-203.72454833984,-8.2131690979004,375.34768676758
-203.6227722168,-8.2072858810425,374.22912597656
-203.53851318359,-8.2024221420288,373.30340576172
-203.43634033203,-8.1966199874878,372.18045043945
-203.36477661133,-8.1925134658813,371.39532470703
-203.27432250977,-8.1868133544922,370.40512084961
-203.18374633789,-8.1819343566895,369.41491699219
-203.09301757813,-8.1777400970459,368.42462158203
-203.00192260742,-8.1729106903076,367.43447875977
-202.91067504883,-8.1683378219604,366.44430541992
-202.8194732666,-8.164306640625,365.45413208008
-202.72807312012,-8.1588897705078,364.46392822266
-202.63652038574,-8.1529273986816,363.47384643555
-202.54483032227,-8.1472263336182,362.48370361328
-202.45278930664,-8.1423368453979,361.49359130859
-202.3604888916,-8.1381254196167,360.50357055664
-202.26803588867,-8.1337442398071,359.51345825195
-202.17579650879,-8.1298713684082,358.52337646484
-202.08387756348,-8.1266794204712,357.533203125
-201.99188232422,-8.122745513916,356.54312133789
-201.89965820313,-8.1181259155273,355.55307006836
-201.80709838867,-8.112621307373,354.56307983398
-201.71411132813,-8.1075391769409,353.57299804688
-201.62078857422,-8.1029930114746,352.5830078125
-201.52734375,-8.0990581512451,351.59301757813
-201.43363952637,-8.0952310562134,350.60305786133
-201.33952331543,-8.0913114547729,349.61315917969
-201.24504089355,-8.0871963500977,348.6233215332
-201.15008544922,-8.0831089019775,347.6335144043
-201.05465698242,-8.0793361663818,346.64373779297
-200.95883178711,-8.0751924514771,345.65396118164
-200.86259460449,-8.0708065032959,344.66427612305
-200.76597595215,-8.0668172836304,343.67462158203
-200.6688079834,-8.0624713897705,342.68499755859
-200.57095336914,-8.0575513839722,341.69546508789
-200.4725189209,-8.052433013916,340.7060546875
-200.37350463867,-8.0473718643188,339.71664428711
-200.2740020752,-8.0426225662231,338.72723388672
-200.1741027832,-8.0385818481445,337.73788452148
-200.07371520996,-8.0348720550537,336.74853515625
-199.97286987305,-8.0303564071655,335.75933837891
-199.87144470215,-8.0255060195923,334.77017211914
-199.76943969727,-8.0203351974487,333.78106689453
-199.66665649414,-8.0136671066284,332.79205322266
-199.56330871582,-8.0063714981079,331.80303955078
-199.45953369141,-7.9991044998169,330.81411743164
-199.35525512695,-7.9926948547363,329.82525634766
-199.25051879883,-7.9870462417603,328.83639526367
-199.14532470703,-7.9818272590637,327.84765625
-199.03999328613,-7.976710319519,326.85888671875
-198.93464660645,-7.9715447425842,325.87008666992
-198.82917785645,-7.9660921096802,324.88137817383
-198.72357177734,-7.960461139679,323.89260864258
-198.61782836914,-7.9546947479248,322.90390014648
-198.51208496094,-7.9492297172546,321.91519165039
-198.40637207031,-7.9440894126892,320.92636108398
-198.30088806152,-7.9392728805542,319.93768310547
-198.19557189941,-7.9347286224365,318.94891357422
-198.09043884277,-7.9303956031799,317.96005249023
-197.98570251465,-7.9256711006165,316.97131347656
-197.88119506836,-7.9207010269165,315.982421875
-197.77694702148,-7.9155797958374,314.99356079102
-197.67262268066,-7.9101614952087,314.00466918945
-197.568359375,-7.9047231674194,313.01571655273
-197.46441650391,-7.9001979827881,312.02685546875
-197.36059570313,-7.895893573761,311.03790283203
-197.25695800781,-7.8916234970093,310.04891967773
-197.15356445313,-7.8878130912781,309.05999755859
-197.05029296875,-7.8839240074158,308.07098388672
-196.94720458984,-7.8793272972107,307.08200073242
-196.84420776367,-7.8747549057007,306.09295654297
-196.74130249023,-7.870020866394,305.10382080078
-196.6383972168,-7.8640403747559,304.11492919922
-196.53565979004,-7.8581399917603,303.12588500977
-196.43334960938,-7.8528366088867,302.13677978516
-196.33111572266,-7.8473153114319,301.14770507813
-196.22894287109,-7.8420004844666,300.15856933594
-196.12683105469,-7.8375587463379,299.16949462891
-196.02445983887,-7.8326501846313,298.18035888672
-195.92185974121,-7.8272914886475,297.19125366211
-195.81953430176,-7.822304725647,296.20223999023
-195.71719360352,-7.8175058364868,295.21313476563
-195.61485290527,-7.8128747940063,294.22406005859
-195.51225280762,-7.8078174591064,293.23501586914
-195.40951538086,-7.8026099205017,292.24594116211
-195.30685424805,-7.7977366447449,291.25692749023
-195.20414733887,-7.7926321029663,290.26782226563
-195.10137939453,-7.7872271537781,289.27880859375
-194.99856567383,-7.7816834449768,288.28982543945
-194.89556884766,-7.7758240699768,287.30075073242
-194.79232788086,-7.7695364952087,286.3117980957
-194.68893432617,-7.7628326416016,285.32281494141
-194.58543395996,-7.7559809684753,284.33380126953
-194.48182678223,-7.7495017051697,283.34490966797
-194.37796020508,-7.7434034347534,282.35604858398
-194.27375793457,-7.7377190589905,281.36709594727
-194.16926574707,-7.7324743270874,280.37823486328
-194.06469726563,-7.7276363372803,279.3893737793
-193.96014404297,-7.7232604026794,278.40051269531
-193.85556030273,-7.7184715270996,277.41168212891
-193.75077819824,-7.7132005691528,276.42279052734
-193.64573669434,-7.707275390625,275.43408203125
-193.54040527344,-7.7013740539551,274.44528198242
-193.43482971191,-7.6957492828369,273.45651245117
-193.32911682129,-7.6901845932007,272.46783447266
-193.22331237793,-7.6849036216736,271.47906494141
-193.11747741699,-7.6802868843079,270.49035644531
-193.01139831543,-7.6753640174866,269.50170898438
-192.90495300293,-7.6701374053955,268.51300048828
-192.79844665527,-7.6652145385742,267.52438354492
-192.69177246094,-7.6601958274841,266.53570556641
-192.58499145508,-7.6549081802368,265.54705810547
-192.47830200195,-7.6493730545044,264.55847167969
-192.37158203125,-7.6435723304749,263.56985473633
-192.26481628418,-7.637396812439,262.58129882813
-192.15789794922,-7.6313033103943,261.59268188477
-192.05090332031,-7.6254434585571,260.60406494141
-191.94395446777,-7.6202235221863,259.61547851563
-191.83712768555,-7.6153025627136,258.62683105469
-191.73048400879,-7.6104378700256,257.63818359375
-191.6238861084,-7.6058006286621,256.64959716797
-191.51731872559,-7.6011943817139,255.66090393066
-191.41087341309,-7.5959777832031,254.67225646973
-191.30456542969,-7.5907979011536,253.68360900879
-191.1983795166,-7.5858287811279,252.69491577148
