-98.58300018,-0.437195107,-826.2446289,-99.77484894,-0.4408364,-832.9997559,-97.39115143,-0.433553815,-819.489502,-99.37245178,-0.439607024,-830.7190552
-97.61951065,-0.430095211,-826.3799133,-98.79967499,-0.436021,-833.1298218,-96.43934631,-0.424169421,-819.6300049,-98.40766144,-0.434052646,-830.8876953
-96.77841187,-0.424119726,-826.4941711,-97.94646454,-0.43168512,-833.2388306,-95.61035919,-0.416554332,-819.7495117,-97.56472778,-0.42921263,-831.0345459
-95.75056458,-0.418700203,-826.6377869,-96.90798187,-0.424565673,-833.3778076,-94.59314728,-0.412834734,-819.8977661,-96.53530121,-0.42267704,-831.2075806
-94.69929504,-0.41381678,-826.7852783,-95.84658051,-0.416886955,-833.5209351,-93.55200958,-0.410746604,-820.0496216,-95.48249817,-0.415912658,-831.3834229
-93.54968643,-0.40825671,-826.9486389,-94.6868515,-0.408529669,-833.6798706,-92.41252136,-0.40798375,-820.2174072,-94.33128357,-0.408444315,-831.5751343
-92.50006866,-0.403253883,-827.0948181,-93.6271286,-0.400727719,-833.8215942,-91.37300873,-0.405780047,-820.368042,-93.27998352,-0.401505798,-831.7496948
-91.46853256,-0.398644313,-827.2380371,-92.58029938,-0.392352998,-833.9616089,-90.35676575,-0.404935628,-820.5144653,-92.24282837,-0.394262701,-831.9207153
-90.63417053,-0.395736143,-827.3463135,-91.71689606,-0.383048683,-834.0699463,-89.55144501,-0.408423603,-820.6226807,-91.39247131,-0.386850327,-832.0552979
-89.6808815,-0.39119707,-827.4743347,-90.74767303,-0.37233904,-834.1972046,-88.61408997,-0.410055101,-820.7514648,-90.43186188,-0.3779217,-832.2069702
-88.69061661,-0.383627862,-827.6073303,-89.74591064,-0.362601042,-834.3292236,-87.63532257,-0.404654682,-820.885437,-89.43717194,-0.368752688,-832.3626709
-87.70036316,-0.36708194,-827.7388916,-88.74417877,-0.357649207,-834.4602051,-86.65654755,-0.376514673,-821.0175781,-88.44234467,-0.360376805,-832.5166626
-86.70959473,-0.357963592,-827.8690491,-87.74255371,-0.351949513,-834.5905151,-85.67663574,-0.363977671,-821.147583,-87.44728088,-0.35366863,-832.6691895
-85.7183609,-0.351614684,-827.9977112,-86.74077606,-0.346669048,-834.7199707,-84.69594574,-0.35656032,-821.2754517,-86.45183563,-0.348066717,-832.8201904
-84.72724915,-0.340472534,-828.125061,-85.73933411,-0.343728602,-834.8494873,-83.71516418,-0.337216467,-821.4006348,-85.45639038,-0.34281832,-832.9696045
-83.73654175,-0.335146189,-828.2520752,-84.73764801,-0.338094115,-834.9788818,-82.73543549,-0.332198262,-821.5252686,-84.46060181,-0.337278306,-833.1173096
-82.74597549,-0.332841441,-828.378418,-83.73565674,-0.330594748,-835.1077271,-81.75629425,-0.335088134,-821.6491089,-83.46440887,-0.331210524,-833.2633667
-81.7561264,-0.327901423,-828.5046692,-82.73388672,-0.322895676,-835.2366943,-80.77836609,-0.33290717,-821.772644,-82.4682312,-0.324255735,-833.4075928
-80.76574326,-0.319812298,-828.6307373,-81.73222351,-0.315228045,-835.3654785,-79.799263,-0.324396551,-821.8959961,-81.47170258,-0.316463768,-833.5501099
-79.77471542,-0.309486613,-828.7566223,-80.73043823,-0.307831198,-835.4940796,-78.81899261,-0.311142027,-822.019165,-80.47467804,-0.308274209,-833.6911011
-78.78387451,-0.302643105,-828.8836975,-79.72933197,-0.300115049,-835.6230469,-77.83841705,-0.305171162,-822.1443481,-79.47785187,-0.300787479,-833.8304443
-77.79250336,-0.296674058,-829.0105896,-78.72793579,-0.29470697,-835.7513428,-76.85707092,-0.298641145,-822.2698364,-78.48052979,-0.29522723,-833.9685059
-76.80076599,-0.291403383,-829.1373291,-77.72644043,-0.291652262,-835.8789673,-75.87509155,-0.291154504,-822.3956909,-77.48288727,-0.291586787,-834.1051636
-75.81006241,-0.285293236,-829.2637329,-76.72492981,-0.288918555,-836.006897,-74.89519501,-0.281667918,-822.5205688,-76.4852066,-0.287968606,-834.2399902
-74.81932449,-0.281072542,-829.3898621,-75.72342682,-0.285054326,-836.1347046,-73.91522217,-0.277090758,-822.6450195,-75.48731995,-0.284014493,-834.373291
-73.82854462,-0.279647559,-829.5162964,-74.72205353,-0.279345095,-836.2629395,-72.93503571,-0.279950023,-822.7696533,-74.48925781,-0.279423892,-834.505127
-72.83746719,-0.272650242,-829.6431274,-73.7210083,-0.274304599,-836.390686,-71.95392609,-0.270995885,-822.8955688,-73.49115753,-0.273874223,-834.6353149
-71.84563065,-0.26625666,-829.7696228,-72.71992493,-0.268856794,-836.5180664,-70.97133636,-0.263656527,-823.0211792,-72.49272156,-0.268181086,-834.7643433
-70.85279846,-0.263696671,-829.8957825,-71.71920013,-0.262578487,-836.6455688,-69.98639679,-0.264814854,-823.1459961,-71.49411774,-0.262868971,-834.8920898
-69.85943604,-0.259802565,-830.0227966,-70.71886444,-0.257261753,-836.7736816,-69.00000763,-0.262343377,-823.2719116,-70.49547577,-0.257922173,-835.0189819
-68.86565399,-0.255339697,-830.1496887,-69.71843719,-0.252239227,-836.9014893,-68.01287079,-0.258440167,-823.3978882,-69.49656677,-0.253045887,-835.1448364
-67.87181473,-0.250185482,-830.2770386,-68.71811676,-0.247180089,-837.0292358,-67.0255127,-0.253190875,-823.5248413,-68.49760437,-0.24796316,-835.2698975
-66.87778473,-0.238089211,-830.4042358,-67.7179718,-0.243860587,-837.1567993,-66.03759766,-0.232317835,-823.6516724,-67.49861145,-0.242353752,-835.3937988
-65.88337326,-0.224296562,-830.5316772,-66.71775818,-0.240726426,-837.2846069,-65.04898834,-0.207866699,-823.7787476,-66.49937439,-0.236426234,-835.5171509
-64.88846588,-0.222223878,-830.659668,-65.71805573,-0.233433545,-837.4133911,-64.05887604,-0.211014211,-823.9059448,-65.50016785,-0.230489418,-835.6395874
-63.89320183,-0.217903808,-830.7875061,-64.71825409,-0.227378219,-837.5414429,-63.06814957,-0.208429396,-824.0335693,-64.5008316,-0.224881455,-835.7615967
-62.89756012,-0.212079875,-830.914856,-63.71828079,-0.222189695,-837.6685791,-62.07683945,-0.201970056,-824.1611328,-63.50127792,-0.219516605,-835.8828735
-61.90202713,-0.210933082,-831.0430603,-62.71891785,-0.215074375,-837.7974243,-61.08513641,-0.206791788,-824.2886963,-62.50195694,-0.213974476,-836.00354
-60.90628242,-0.207332805,-831.1715088,-61.71947098,-0.209152743,-837.9266357,-60.09309387,-0.205512866,-824.4163818,-61.50243378,-0.20866701,-836.1237183
-59.91037178,-0.201062754,-831.3001099,-60.72000504,-0.204570502,-838.0561523,-59.10073853,-0.197555006,-824.5440674,-60.50275421,-0.20362927,-836.2432861
-58.9136982,-0.199084558,-831.428833,-59.72101212,-0.198396936,-838.1851196,-58.10638428,-0.199772179,-824.6725464,-59.50325012,-0.198582411,-836.3627319
-57.91651344,-0.194610506,-831.557373,-58.72198486,-0.193041071,-838.3139038,-57.11104202,-0.196179941,-824.8008423,-58.50356674,-0.193466648,-836.4817505
-56.91888809,-0.185306594,-831.6861267,-57.72315598,-0.189314917,-838.4429321,-56.11462021,-0.181298271,-824.9293213,-57.50386429,-0.188222006,-836.600647
-55.92095375,-0.183030337,-831.8155212,-56.72480392,-0.182426006,-838.572876,-55.11710358,-0.183634669,-825.0581665,-56.50434113,-0.182591751,-836.7196045
-54.9227047,-0.180938646,-831.9445801,-55.72626877,-0.175244421,-838.7026367,-54.11914063,-0.186632872,-825.1865234,-55.50460052,-0.176815212,-836.8383789
-53.92446518,-0.175080255,-832.0730591,-54.72760391,-0.169501796,-838.8321533,-53.12132645,-0.180658713,-825.3139648,-54.50482178,-0.171049193,-836.9572754
-52.92653465,-0.169874564,-832.2037659,-53.72912216,-0.164597809,-838.9622192,-52.12394714,-0.175151318,-825.4453125,-53.50512695,-0.166070506,-837.0759888
-51.92850113,-0.165014848,-832.335144,-52.73051453,-0.16021426,-839.0923462,-51.12648773,-0.169815436,-825.5779419,-52.50526428,-0.161562532,-837.1945801
-50.93031502,-0.159760445,-832.4651184,-51.73190689,-0.156020179,-839.222168,-50.12872314,-0.163500711,-825.7080688,-51.5054245,-0.157076955,-837.3130493
-49.93214989,-0.155399203,-832.5955811,-50.73339844,-0.151662216,-839.352417,-49.13090134,-0.159136191,-825.8387451,-50.50563431,-0.15272449,-837.4317017
-48.93385124,-0.151618518,-832.7260132,-49.73482132,-0.147150204,-839.482605,-48.13288116,-0.156086832,-825.9694214,-49.50574112,-0.148428157,-837.5501709
-47.9356041,-0.147325754,-832.8569336,-48.73667908,-0.142746925,-839.6134033,-47.13452911,-0.151904583,-826.1004639,-48.50610733,-0.144064844,-837.6687012
-46.93717194,-0.141356312,-832.9875793,-47.73838806,-0.138217703,-839.7440186,-46.13595581,-0.144494921,-826.2311401,-47.50634766,-0.139126673,-837.7872925
-45.93861008,-0.133542232,-833.1178894,-46.74000549,-0.133643702,-839.8743896,-45.13721466,-0.133440763,-826.3613892,-46.50652695,-0.133614138,-837.9059448
-44.94076729,-0.129765116,-833.2485962,-45.74157333,-0.128119066,-840.0048218,-44.13996124,-0.131411165,-826.4923706,-45.50683975,-0.128601566,-838.0244141
-43.94289017,-0.124845974,-833.3791809,-44.7430191,-0.122498319,-840.1351929,-43.14276123,-0.12719363,-826.6231689,-44.50704575,-0.123190686,-838.1427002
-42.9450798,-0.11690633,-833.5097046,-43.74452209,-0.117009461,-840.265686,-42.14563751,-0.116803199,-826.7537231,-43.50730515,-0.116978861,-838.2609863
