-192.523453,-7.906557,358.091522,-204.235153,-8.175571,357.002777
-192.466324,-7.904856,357.519135,-204.178391,-8.172997,356.429596
-192.409134,-7.902943,356.946686,-204.121536,-8.17021,355.856384
-192.352112,-7.900448,356.374878,-204.065002,-8.167236,355.283112
-192.29538,-7.89716,355.803711,-204.008881,-8.164009,354.709595
-192.238525,-7.89385,355.232605,-203.952667,-8.16076,354.136078
-192.181549,-7.88902,354.661621,-203.896194,-8.158203,353.562561
-192.12439,-7.883439,354.090637,-203.839493,-8.156017,352.988983
-192.0672,-7.878021,353.519806,-203.782761,-8.153998,352.415527
-192.010223,-7.872806,352.947845,-203.726471,-8.152217,351.842163
-191.953262,-7.867758,352.375824,-203.670227,-8.150606,351.268829
-191.896194,-7.863139,351.803986,-203.613861,-8.148875,350.695526
-191.839249,-7.861092,351.232819,-203.55751,-8.146513,350.121979
-191.782166,-7.85903,350.661682,-203.501007,-8.144135,349.548492
-191.725189,-7.857087,350.090759,-203.444473,-8.141658,348.974976
-191.668518,-7.855345,349.520172,-203.387985,-8.139038,348.401398
-191.611725,-7.853614,348.949554,-203.331375,-8.136429,347.827789
-191.554672,-7.851056,348.379028,-203.274887,-8.134166,347.254181
-191.497421,-7.848045,347.808594,-203.218445,-8.132143,346.680542
-191.440018,-7.844963,347.238159,-203.16185,-8.130053,346.106964
-191.383316,-7.845297,346.667419,-203.105377,-8.12695,345.533295
-191.326599,-7.846057,346.096771,-203.048813,-8.123615,344.959747
-191.269806,-7.846773,345.526123,-202.992172,-8.120373,344.386169
-191.212952,-7.846766,344.955444,-202.935486,-8.117522,343.812622
-191.155991,-7.846771,344.384766,-202.878693,-8.114684,343.239075
-191.099075,-7.846709,343.814453,-202.821976,-8.111599,342.665375
-191.04245,-7.846687,343.244965,-202.765656,-8.108225,342.091583
-190.985641,-7.84655,342.675354,-202.709122,-8.104735,341.5177
-190.928772,-7.848982,342.105865,-202.652573,-8.100628,340.943909
-190.871841,-7.853102,341.536407,-202.595963,-8.096039,340.370087
-190.814697,-7.857278,340.966888,-202.539124,-8.091501,339.796204
-190.758301,-7.853889,340.396759,-202.482056,-8.088808,339.222626
-190.701889,-7.849078,339.826416,-202.424789,-8.08654,338.649017
-190.645386,-7.844034,339.256104,-202.367416,-8.084564,338.07547
-190.589172,-7.834195,338.685425,-202.310303,-8.084098,337.501892
-190.532806,-7.824487,338.114746,-202.253021,-8.083763,336.928345
-190.476257,-7.818877,337.54425,-202.195816,-8.082194,336.354797
-190.419495,-7.822427,336.973969,-202.138947,-8.078247,335.781097
-190.362549,-7.825827,336.403778,-202.081894,-8.074142,335.20752
-190.305954,-7.825998,335.833893,-202.024841,-8.070698,334.633789
-190.249603,-7.823604,335.264343,-201.967758,-8.067799,334.060059
-190.193024,-7.820899,334.694702,-201.910416,-8.064587,333.486237
-190.136627,-7.819465,334.125549,-201.853119,-8.060377,332.912415
-190.080109,-7.818061,333.556488,-201.795639,-8.055612,332.338562
-190.023407,-7.817175,332.987335,-201.738007,-8.050689,331.764679
-189.966843,-7.832024,332.41684,-201.68103,-8.042242,331.191193
-189.910095,-7.846887,331.846252,-201.62384,-8.033805,330.617584
-189.853363,-7.858925,331.275726,-201.566727,-8.02639,330.043976
-189.79657,-7.862919,330.705383,-201.509827,-8.021251,329.470367
-189.739655,-7.867122,330.135071,-201.452805,-8.016328,328.896759
-189.682953,-7.867971,329.564484,-201.395538,-8.012306,328.323212
-189.62645,-7.865659,328.993713,-201.338058,-8.009214,327.749756
-189.56987,-7.863397,328.422913,-201.280502,-8.006172,327.1763
-189.513199,-7.858984,327.850647,-201.223053,-8.003579,326.603088
-189.456467,-7.853861,327.277924,-201.165619,-8.001158,326.030029
-189.399704,-7.848672,326.705231,-201.108124,-7.99867,325.45697
-189.342834,-7.845573,326.132843,-201.051041,-7.995561,324.88382
-189.285965,-7.84244,325.560486,-200.993958,-7.992372,324.310669
-189.22905,-7.83931,324.988068,-200.936798,-7.989139,323.737457
-189.172195,-7.836236,324.415833,-200.879623,-7.985804,323.164368
-189.115311,-7.833173,323.843506,-200.822433,-7.982478,322.591187
-189.058258,-7.830917,323.270844,-200.765244,-7.979134,322.018097
-189.001022,-7.829583,322.697784,-200.708084,-7.975716,321.445129
-188.943771,-7.828349,322.124634,-200.650909,-7.972397,320.87207
-188.886673,-7.823468,321.550964,-200.593613,-7.970066,320.299286
-188.829651,-7.816993,320.97702,-200.536255,-7.968246,319.726532
-188.772675,-7.810601,320.402954,-200.478958,-7.966508,319.153687
-188.71553,-7.804283,319.828857,-200.421936,-7.964899,318.580963
-188.658417,-7.798037,319.2547,-200.36499,-7.963367,318.008179
-188.60141,-7.791813,318.68045,-200.308075,-7.961695,317.435425
-188.544449,-7.786164,318.105713,-200.250656,-7.959683,316.862915
-188.487549,-7.780428,317.530945,-200.193314,-7.957584,316.290344
-188.430481,-7.777596,316.956421,-200.136169,-7.954734,315.717682
-188.373184,-7.779428,316.382355,-200.079391,-7.95071,315.144928
-188.315903,-7.781194,315.808197,-200.022629,-7.946619,314.572144
-188.259033,-7.779255,315.234711,-199.965866,-7.943275,313.999207
-188.202377,-7.774936,314.661652,-199.909088,-7.940334,313.426208
-188.145813,-7.770763,314.088501,-199.852386,-7.93754,312.853119
-188.088715,-7.767629,313.514374,-199.795288,-7.934942,312.280365
-188.031601,-7.764852,312.940033,-199.73819,-7.932548,311.707672
-187.974579,-7.762224,312.365692,-199.681183,-7.930162,311.134918
-187.91803,-7.76097,311.791718,-199.624481,-7.927394,310.562195
-187.861511,-7.759762,311.217651,-199.567841,-7.924671,309.989349
-187.804962,-7.756358,310.643555,-199.511124,-7.922637,309.416534
-187.748276,-7.747818,310.069519,-199.454224,-7.92212,308.843781
-187.691696,-7.739275,309.495422,-199.397415,-7.921598,308.270996
-187.63501,-7.737701,308.921448,-199.340714,-7.919033,307.698181
-187.578308,-7.7423,308.347473,-199.284164,-7.914655,307.125275
-187.521683,-7.746823,307.77356,-199.227692,-7.910205,306.552429
-187.4655,-7.744179,307.199799,-199.170975,-7.907632,305.979523
-187.409485,-7.739243,306.626068,-199.114243,-7.905661,305.406616
-187.353455,-7.734048,306.052307,-199.05748,-7.90343,304.83371
-187.297424,-7.733038,305.479218,-199.000824,-7.899532,304.260712
-187.241364,-7.731843,304.906067,-198.944168,-7.895351,303.687653
-187.185471,-7.728549,304.332581,-198.887573,-7.891933,303.114685
-187.129654,-7.716923,303.757751,-198.830795,-7.890949,302.542114
-187.073914,-7.705393,303.182861,-198.774094,-7.890059,301.969482
-187.018173,-7.69799,302.608459,-198.717422,-7.888042,301.396729
-186.962341,-7.695933,302.034698,-198.660736,-7.884549,300.823883
-186.906525,-7.693972,301.460876,-198.60405,-7.881154,300.251007
-186.851151,-7.690813,300.88736,-198.547287,-7.878473,299.67807
-186.796066,-7.687153,300.313995,-198.490524,-7.876274,299.105133
-186.740906,-7.683411,299.74057,-198.433685,-7.873991,298.532104
-186.68605,-7.672602,299.168549,-198.377396,-7.873073,297.958679
-186.63121,-7.66075,298.596741,-198.321136,-7.872221,297.385223
-186.57637,-7.6501,298.024628,-198.264908,-7.871175,296.811768
-186.521103,-7.648879,297.450775,-198.208572,-7.86793,296.238953
-186.465912,-7.647727,296.876831,-198.152298,-7.864754,295.666046
-186.410995,-7.644436,296.303131,-198.095978,-7.862185,295.093048
-186.356705,-7.636796,295.730072,-198.039627,-7.860846,294.519958
-186.302338,-7.629142,295.156891,-197.983215,-7.859491,293.946808
-186.247543,-7.624693,294.584381,-197.927063,-7.857109,293.373535
-186.192337,-7.622824,294.012299,-197.871078,-7.853865,292.80014
-186.137161,-7.620959,293.440247,-197.815109,-7.850624,292.226776
-186.082397,-7.616384,292.867126,-197.759048,-7.848262,291.653595
-186.027832,-7.611055,292.293732,-197.702988,-7.8462,291.080475
-185.973251,-7.605651,291.720367,-197.646942,-7.844061,290.507385
-185.917999,-7.60148,291.147491,-197.591187,-7.841426,289.934143
-185.862732,-7.597231,290.574677,-197.5354,-7.8387,289.360901
-185.807587,-7.594279,290.001831,-197.479568,-7.835566,288.787659
-185.75293,-7.596259,289.428986,-197.423569,-7.831109,288.214508
-185.698212,-7.598151,288.85611,-197.367508,-7.826565,287.641327
-185.643173,-7.596205,288.28363,-197.311447,-7.822823,287.067963
-185.587799,-7.589317,287.711823,-197.255493,-7.820186,286.494537
-185.532333,-7.582311,287.139954,-197.199448,-7.817431,285.921021
-185.476822,-7.578671,286.567719,-197.143326,-7.813619,285.347656
-185.42131,-7.576728,285.995331,-197.087173,-7.809159,284.774384
-185.365738,-7.574833,285.422913,-197.03096,-7.804747,284.20105
-185.310028,-7.574585,284.850403,-196.975006,-7.800104,283.627777
-185.254333,-7.574649,284.277893,-196.919098,-7.795495,283.054535
-185.198471,-7.575025,283.705414,-196.863052,-7.790969,282.481201
-185.142303,-7.577371,283.133972,-196.806625,-7.786093,281.907745
-185.086029,-7.579845,282.562469,-196.750092,-7.781346,281.334198
-185.029785,-7.579343,281.990875,-196.693649,-7.777576,280.760712
-184.973709,-7.571968,281.419098,-196.637482,-7.77584,280.187225
-184.917572,-7.564731,280.847321,-196.581253,-7.774242,279.6138
-184.861191,-7.559499,280.274841,-196.52507,-7.772293,279.040497
-184.804642,-7.556155,279.701752,-196.468948,-7.770088,278.467407
-184.748016,-7.552764,279.128601,-196.412766,-7.767838,277.894226
-184.691147,-7.547268,278.55603,-196.356461,-7.765864,277.321106
-184.634109,-7.540974,277.983551,-196.300049,-7.763926,276.747864
-184.577026,-7.534517,277.411041,-196.243561,-7.761825,276.174622
-184.519501,-7.544517,276.839569,-196.18721,-7.754936,275.601196
-184.461884,-7.555102,276.268036,-196.130753,-7.747664,275.027679
-184.404251,-7.562984,275.696503,-196.074295,-7.741225,274.454224
-184.346695,-7.557594,275.124939,-196.018036,-7.738578,273.880798
-184.289047,-7.552264,274.553345,-195.9617,-7.735993,273.307343
-184.231308,-7.547442,273.981506,-195.905273,-7.733304,272.733917
-184.173553,-7.543383,273.409363,-195.848846,-7.730402,272.160614
-184.115768,-7.539423,272.837158,-195.792358,-7.727601,271.58725
-184.057831,-7.538593,272.264709,-195.736176,-7.724239,271.014069
-183.999832,-7.539919,271.691956,-195.680191,-7.72058,270.440887
-183.941742,-7.541212,271.119171,-195.62413,-7.716886,269.867645
-183.883575,-7.543272,270.547729,-195.567886,-7.712672,269.29422
-183.825302,-7.545434,269.976501,-195.511505,-7.708266,268.720673
-183.766968,-7.547421,269.405212,-195.455063,-7.703957,268.147095
-183.70903,-7.541675,268.83313,-195.398941,-7.702,267.573792
-183.651047,-7.535966,268.260956,-195.342789,-7.700083,267.000397
-183.592972,-7.530502,267.688782,-195.286697,-7.697984,266.427063
-183.534744,-7.52601,267.116394,-195.231033,-7.695494,265.853699
-183.476471,-7.521441,266.544037,-195.175323,-7.692928,265.280396
-183.418167,-7.517398,265.971405,-195.119461,-7.690104,264.707153
-183.359818,-7.514014,265.398468,-195.06337,-7.686983,264.134064
-183.301453,-7.510539,264.825531,-195.007263,-7.683771,263.560944
-183.242996,-7.507271,264.252869,-194.951294,-7.680343,262.987793
-183.184479,-7.504043,263.680328,-194.895386,-7.676737,262.414581
-183.125885,-7.500835,263.107727,-194.839386,-7.673152,261.841309
-183.067505,-7.498104,262.535492,-194.78334,-7.66954,261.268066
-183.009094,-7.49548,261.963196,-194.727234,-7.665961,260.694733
-182.950729,-7.492908,261.390839,-194.671188,-7.662592,260.121429
-182.89238,-7.48923,260.817566,-194.61528,-7.659871,259.54837
-182.834045,-7.485703,260.244232,-194.559387,-7.657301,258.975311
-182.775742,-7.483878,259.670868,-194.503479,-7.654253,258.402344
-182.717407,-7.486145,259.097229,-194.447418,-7.650013,257.829468
-182.659058,-7.488453,258.523529,-194.391342,-7.64581,257.256561
-182.60083,-7.486391,257.950134,-194.335541,-7.642996,256.683563
-182.542694,-7.480016,257.376984,-194.279968,-7.64161,256.110443
-182.484604,-7.473584,256.803802,-194.224442,-7.640168,255.537292
-182.426483,-7.471939,256.230438,-194.168533,-7.636991,254.964325
-182.368378,-7.472176,255.656937,-194.112518,-7.633018,254.391357
-182.310318,-7.472425,255.083389,-194.056534,-7.629058,253.818329
-182.252502,-7.4643,254.509949,-194.000824,-7.62781,253.245392
-182.194748,-7.455456,253.936447,-193.94519,-7.62685,252.672394
-182.136993,-7.447369,253.362976,-193.889481,-7.625517,252.099304
-182.079712,-7.445238,252.790344,-193.833649,-7.622156,251.526108
-182.02243,-7.443018,252.217636,-193.777817,-7.618707,250.952835
-181.96524,-7.440861,251.644608,-193.722,-7.615251,250.379669
-181.908218,-7.438756,251.070923,-193.666168,-7.611708,249.806717
-181.851242,-7.436719,250.497238,-193.610367,-7.608233,249.23378
-181.794281,-7.432759,249.92366,-193.554504,-7.60565,248.660797
-181.737366,-7.427139,249.350189,-193.498581,-7.603838,248.08783
-181.680466,-7.421669,248.776627,-193.442688,-7.602176,247.514771
-181.623825,-7.414488,248.203064,-193.386688,-7.601229,246.941818
-181.567307,-7.406819,247.629425,-193.330673,-7.600636,246.368805
-181.510788,-7.399193,247.055771,-193.274658,-7.600087,245.795807
-181.454666,-7.395996,246.48201,-193.218399,-7.598193,245.222977
-181.398575,-7.393067,245.908203,-193.162155,-7.596244,244.650101
-181.342606,-7.389263,245.33429,-193.105957,-7.594427,244.077179
-181.286926,-7.381093,244.760208,-193.049789,-7.593897,243.50444
-181.231277,-7.372784,244.18605,-192.993622,-7.593231,242.93161
-181.175629,-7.367896,243.612183,-192.937515,-7.591059,242.358673
-181.119919,-7.369459,243.038879,-192.881454,-7.586377,241.785645
-181.06424,-7.370805,242.465561,-192.825424,-7.581479,241.212585
-181.008942,-7.369903,241.892456,-192.769455,-7.577162,240.639359
-180.953995,-7.36714,241.319641,-192.713562,-7.573225,240.066101
-180.899109,-7.36435,240.746826,-192.657745,-7.569259,239.492844
-180.843994,-7.368358,240.173248,-192.601837,-7.56321,238.919815
-180.788864,-7.374491,239.599426,-192.545929,-7.556492,238.346848
-180.733826,-7.380674,239.025589,-192.490112,-7.549825,237.773865
-180.679245,-7.373783,238.451294,-192.433884,-7.547468,237.201141
-180.624741,-7.366453,237.876923,-192.377716,-7.545343,236.628372
-180.570236,-7.360025,237.302582,-192.321594,-7.542943,236.055557
-180.515564,-7.358093,236.728531,-192.265656,-7.539053,235.482742
-180.460907,-7.356195,236.154434,-192.209747,-7.535198,234.909866
-180.406281,-7.352428,235.58017,-192.153717,-7.532107,234.337036
-180.351608,-7.345306,235.005692,-192.097443,-7.53024,233.764343
-180.297012,-7.338312,234.431183,-192.041229,-7.528499,233.191635
-180.242325,-7.336765,233.856827,-191.984818,-7.525238,232.618912
-180.187637,-7.339477,233.282593,-191.928268,-7.520885,232.046158
-180.133026,-7.342127,232.708344,-191.871826,-7.516473,231.473404
-180.078247,-7.341178,232.134308,-191.81575,-7.51287,230.900558
-180.023453,-7.339039,231.560318,-191.759842,-7.509429,230.327682
-179.968689,-7.336845,230.986298,-191.703949,-7.505934,229.754761
-179.91391,-7.334264,230.412491,-191.647522,-7.502537,229.181885
-179.859146,-7.33163,229.838715,-191.591095,-7.499104,228.609009
-179.804382,-7.328884,229.264847,-191.534698,-7.495687,228.036133
-179.74939,-7.325604,228.690689,-191.478241,-7.492396,227.463394
-179.694443,-7.32233,228.116486,-191.421829,-7.489109,226.890594
-179.639511,-7.318572,227.542542,-191.365326,-7.486088,226.317795
-179.584564,-7.313879,226.968933,-191.308685,-7.483455,225.744858
-179.529709,-7.309278,226.395325,-191.252121,-7.480911,225.171936
-179.474579,-7.305767,225.821487,-191.195404,-7.478209,224.599075
-179.41925,-7.303163,225.247482,-191.138596,-7.475432,224.026306
-179.363998,-7.300561,224.673492,-191.081833,-7.472656,223.453522
-179.308487,-7.296519,224.099762,-191.024963,-7.470176,222.880692
-179.252899,-7.291985,223.526108,-190.968048,-7.467764,222.3078
-179.197342,-7.287466,222.952469,-190.911179,-7.465369,221.734924
-179.141541,-7.28233,222.378998,-190.854065,-7.463286,221.162109
-179.085724,-7.277183,221.80545,-190.796906,-7.461237,220.589218
-179.029907,-7.272322,221.231888,-190.739777,-7.45898,220.016312
-178.973923,-7.269467,220.658401,-190.68251,-7.455912,219.443481
-178.917953,-7.26653,220.084885,-190.625259,-7.452761,218.870605
-178.861938,-7.263816,219.511459,-190.567932,-7.449367,218.29776
-178.805847,-7.261562,218.938141,-190.510468,-7.445549,217.724869
-178.749771,-7.259307,218.364822,-190.453018,-7.44173,217.151962
-178.69342,-7.256741,217.79129,-190.395599,-7.438344,216.579117
-178.636871,-7.253924,217.217621,-190.338226,-7.43534,216.006378
-178.580338,-7.251101,216.643936,-190.280884,-7.432331,215.433594
-178.523804,-7.247834,216.070618,-190.223404,-7.429209,214.860733
-178.46727,-7.244363,215.497421,-190.165909,-7.426004,214.287811
-178.410751,-7.240904,214.924179,-190.108398,-7.422812,213.714859
-178.35408,-7.237733,214.350754,-190.050858,-7.41965,213.14209
-178.297379,-7.234607,213.777237,-189.993271,-7.416512,212.56926
-178.240662,-7.231369,213.203796,-189.935745,-7.413331,211.996414
-178.18364,-7.227652,212.630844,-189.87825,-7.410161,211.423492
-178.126572,-7.223896,212.057846,-189.820724,-7.406951,210.85051
-178.069504,-7.221732,211.484848,-189.763199,-7.403275,210.277496
-178.012421,-7.222997,210.911987,-189.705643,-7.398526,209.704575
-177.955322,-7.224266,210.33902,-189.648056,-7.393781,209.131546
-177.898193,-7.223265,209.765976,-189.590714,-7.389713,208.558594
-177.841003,-7.220029,209.19281,-189.533569,-7.386289,207.985672
-177.783813,-7.216854,208.619614,-189.476425,-7.382925,207.41272
-177.72641,-7.215641,208.046188,-189.41922,-7.379146,206.839874
-177.66893,-7.215339,207.472687,-189.362,-7.375247,206.267075
-177.611496,-7.215089,206.899124,-189.30481,-7.371402,205.694244
-177.553833,-7.209233,206.3255,-189.247574,-7.369541,205.121536
-177.496216,-7.202712,205.751816,-189.190399,-7.367967,204.548813
-177.438614,-7.19629,205.178101,-189.13327,-7.366281,203.976044
-177.380783,-7.19159,204.604446,-189.076416,-7.363847,203.40329
-177.323044,-7.186844,204.030731,-189.019653,-7.361367,202.83049
-177.265274,-7.183124,203.457062,-188.96286,-7.358591,202.257736
-177.207443,-7.18216,202.883347,-188.906052,-7.35498,201.684998
-177.149658,-7.181166,202.309631,-188.849289,-7.35134,201.112244
-177.091827,-7.177958,201.736038,-188.792404,-7.348242,200.539429
-177.033905,-7.172201,201.162674,-188.735352,-7.345846,199.966599
-176.976059,-7.166312,200.589249,-188.678391,-7.343318,199.393707
-176.917831,-7.163164,200.015427,-188.621735,-7.339593,198.820984
-176.859467,-7.161412,199.441391,-188.565308,-7.335122,198.248367
-176.801208,-7.159686,198.867264,-188.508987,-7.330676,197.675659
-176.743149,-7.156281,198.292984,-188.452362,-7.327034,197.103134
-176.685211,-7.152599,197.718613,-188.395721,-7.3236,196.530579
-176.62738,-7.149005,197.144226,-188.339203,-7.320234,195.958023
-176.569168,-7.146102,196.569687,-188.282791,-7.316788,195.385544
-176.511078,-7.143259,195.995117,-188.226501,-7.313402,194.813049
-176.452957,-7.141121,195.420517,-188.170242,-7.309645,194.24054
-176.39444,-7.141822,194.84584,-188.113754,-7.304716,193.668137
-176.336044,-7.14247,194.271164,-188.057373,-7.299736,193.095718
-176.277802,-7.141504,193.696442,-188.000931,-7.295334,192.523239
-176.219742,-7.138102,193.121826,-187.944321,-7.291804,191.950836
-176.161789,-7.134676,192.547165,-187.887833,-7.288248,191.378403
-176.103561,-7.131127,191.972366,-187.831528,-7.284645,190.805984
-176.045303,-7.127474,191.397446,-187.775497,-7.280995,190.233582
-175.987122,-7.123807,190.82251,-187.719543,-7.277337,189.661163
-175.929092,-7.120424,190.247452,-187.663544,-7.273621,189.088837
-175.871216,-7.117126,189.672348,-187.607666,-7.26989,188.516541
-175.813446,-7.11381,189.097137,-187.55188,-7.266142,187.944153
-175.755356,-7.107833,188.522293,-187.496185,-7.263248,187.371735
-175.697403,-7.101717,187.947418,-187.440643,-7.260376,186.799271
-175.639511,-7.0962,187.372543,-187.385101,-7.257381,186.226761
-175.581497,-7.093991,186.79805,-187.329086,-7.253296,185.654282
-175.523605,-7.091856,186.22348,-187.273193,-7.249283,185.081696
-175.465866,-7.089458,185.649109,-187.217285,-7.245557,184.509094
-175.408386,-7.08639,185.075119,-187.161285,-7.242302,183.936325
-175.350952,-7.0834,184.50116,-187.105331,-7.239125,183.363571
-175.293671,-7.080326,183.927277,-187.049271,-7.235959,182.790787
-175.236572,-7.077231,183.3535,-186.993149,-7.232863,182.217972
-175.179489,-7.074049,182.779694,-186.937042,-7.229681,181.645111
-175.122406,-7.070578,182.206085,-186.880997,-7.22629,181.07225
-175.065323,-7.066899,181.632538,-186.824997,-7.222727,180.499359
-175.008316,-7.063173,181.058914,-186.769058,-7.219118,179.926376
-174.951538,-7.054531,180.485199,-186.712616,-7.217189,179.353592
-174.894882,-7.045162,179.911423,-186.656174,-7.215469,178.780792
